lake_ID,sampling_date,lake_name,latitude,longitude,province,ecozone,area,size_class,hi_index,hi_class,altitude,utc,shoreline_length,ecoprovince,watershed_area,area_agriculture,area_forestry,area_mines,area_natlandscapes,area_pasture,area_urban,area_water,fraction_agriculture,fraction_forestry,fraction_mines,fraction_natlandscapes,fraction_pasture,fraction_urban,fraction_water,max_depth,circularity,area_carbonitic,area_evaporites,area_potential_carbonates,fraction_carbonitic,fraction_evaporites,fraction_potential_carbonates,rbr_chla_mean_tube,rbr_chla_mean_bottom,do_percenttsaturation_bottom,do_concentration_bottom,do_percenttsaturation_tube,do_concentration_tube,rbr_salinity_tube,rbr_salinity_bottom,rbr_salinity_hypolimnion,rbr_conductivity_tube,rbr_conductivity_bottom,rbr_conductivity_hypolimnion,rbr_specific_conductance_tube,rbr_specific_conductance_bottom,rbr_specific_conductance_hypolimnion,rbr_sea_pressure_mean_tube,rbr_sea_pressure_mean_bottom,rbr_sound_velocity_mean_tube,rbr_sound_velocity_mean_bottom,rbr_temperature_mean_tube,rbr_temperature_mean_bottom,rbr_temperature_mean_watercolumn,rbr_temperature_mean_top0.5m,rbr_temperature_mean_top1m,rbr_temperature_mean_topmost,rbr_temperature_mean_epilimnion,rbr_temperature_mean_hypolimnion,stratification,doc,dic,tss,spm_mineral,spm_organic,ph_epilimnion,ph_hypolimnion,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,srp_epilimnion,srp_hypolimnion,colour,chloride,sulfate,calcium,potassium,magnesium,sodium,secchi_am_index,secchi_pm_optics,air_temperature_am_index,relative_humidity_am_index,atm_pressure_am_index,wind_speed_max_am_index,wind_speed_avg_am_index,air_temperature_pm_optics,relative_humidity_pm_optics,atm_pressure_pm_optics,wind_speed_max_pm_optics,wind_speed_avg_pm_optics,bruntvaisala_max,bruntvaisala_mean,centerbuoyancy,temperature_mean_7d,temperature_mean_30d,precipitation_total_7d,precipitation_total_30d,solar_radiation_net_7d,solar_radiation_net_30d,windspeed_mean_7d,windspeed_mean_30d,heating_degdays_mean_7d,heating_degdays_total_7d,cooling_degdays_mean_7d,cooling_degdays_total_7d,heating_degdays_mean_30d,heating_degdays_total_30d,cooling_degdays_mean_30d,cooling_degdays_total_30d,population,fraction_fire,area_fire,fraction_fire_6yrs,area_fire_6yrs,chla
12-528,8/1/2019,Clements Lake,56.051194,-129.902444,British Columbia,Pacific Maritime,0.170159,small,0,low,96,-8,2316.5,Northern Coastal Mountains,5.889474057,0,0,0,5.698707353,0,0,0.190766705,0,0,0,0.967608873,0,0,0.032391127,12,0.398464,0,0,0,0,0,0,1.17856,6.45322,25.182775,3.038332,101.794835,8.967835,0.060606,0.058862,0.058862,0.104149,0.081504,0.081504,122.732631,126.485578,126.485578,0.976773,9.212056,1473.09572,1432.601218,17.072452,6.410813,11.7,17.1,17.1,17.1,17.1,6.9,stratified,1.27,11.6,NA,NA,NA,7.55,7.12,8.42,15.11,0.136548865,0.129670115,13.37355949,5.883239244,6.436802147,1.62290011,0.1415,11.85,19.52790909,0.387142857,2.687363636,0.7665625,6.65,6.65,14.8,93,1006.6,1,0.5,18.3,95.1,1006,1.1,0.4,0.003027516,0.00116171,4.550524818,9.086672538,11.55547668,0.739540063,1.815963088,2821571.292,4384765.137,0.897203235,0.968054752,8.81776094,61.72432658,0,0,6.334723112,190.0416934,0,0,0,0,0,0,0,0.980565734
12-529,8/2/2019,Jigsaw Lake,55.83382,-128.830233,British Columbia,Pacific Maritime,0.708621,medium,0.016507,low,345,-8,8246.6,Southern Coastal Mountains,98.31067657,0,3.018532116,0,88.41368886,0,0,6.878455601,0,0.030704011,0,0.899329472,0,0,0.069966517,28,0.082172,0,0,98.31067653,0,0,1,0.82715,1.124484,25.182775,3.038332,101.794835,8.967835,0.029102,0.029469,0.029469,0.045615,0.039746,0.039746,51.94587,65.048909,65.048909,1.031493,21.371746,1478.073317,1424.888125,18.619247,4.634606,8.5,19.4,19,19.5,19.4,5.4,stratified,3.1,5.295,NA,NA,NA,6.49,6.83,9.98,14.87,0.136548865,0.081424865,13.37355949,3.397444148,5.814189381,7.461583309,0.1415,0.69,7.154909091,0.207142857,0.692363636,1.8965625,5.3,4.9,21,69.1,974.1,3,2.2,26.4,56.3,973.8,2.2,0.9,0.005473816,7.61E-04,4.590225681,12.38373355,14.57288492,0.311735989,1.171650962,3830819.449,4820576.704,0.857439748,0.922651091,5.645952788,39.52166952,0,0,3.529880719,105.8964216,0.167042779,5.011283366,0,0,0,0,0,1.345105511
12-530,8/3/2019,Derrick Lake,55.649296,-128.644809,British Columbia,Pacific Maritime,0.530264,medium,2.15E-04,low,429,-8,4718.4,Southern Coastal Mountains,27.02124735,0,0.01125,0,26.14131784,0,0,0.868679512,0,4.16E-04,0,0.967435644,0,0,0.032148017,15,0.178719,0,0,27.02124736,0,0,1,1.373428,1.875992,25.182775,3.038332,101.794835,8.967835,0.031727,0.035268,0.035268,0.050933,0.048652,0.048652,57.921855,75.93341,75.93341,1.330602,12.958497,1478.292506,1431.665027,18.683012,6.18962,10.6,18.683012,18.8,18.8,18.8,6.7,stratified,4.345,5.385,NA,NA,NA,6.51,6.65,6.54,11.01,0.079736865,0.156042365,12.19218119,4.502241969,5.745139517,10.16352962,0.2915,2.97,7.420909091,0.187142857,1.593363636,1.6765625,4.3,4.75,17.1,78.8,973,3.8,2.8,21.5,82.5,972.5,1.7,0.8,0.005504472,0.001113668,4.607687852,11.80660982,13.34479281,0.249790469,1.469107449,4442667.229,4769113.002,0.868535222,0.924592824,6.335602097,44.34921468,0,0,4.698123991,140.9437197,0.051836073,1.555082194,0,0,0,0,0,1.361466978
12-531,8/4/2019,Lava Lake,55.047296,-128.993528,British Columbia,Pacific Maritime,5.204306,large,0.009494,low,219,-8,31073.5,Southern Coastal Mountains,317.3282007,0,3.720274071,0,302.8972379,0,1.060998578,9.649690079,0,0.011723742,0,0.954523542,0,0.003343537,0.030409179,56.4,0.067054,0,0,59.14698867,0,0,0.186390584,0.555721,0.389259,25.182775,3.038332,101.794835,8.967835,0.023125,0.031104,0.031104,0.033178,0.04178,0.04178,39.553344,69.020465,69.020465,0.564993,50.293002,1471.326809,1423.994446,16.559536,4.336775,7.1,16.7,16.6,16.8,16.6,5.3,stratified,0.86,5.385,NA,NA,NA,7.55,7.12,15.9,6.95,0.136548865,0.136211365,13.37355949,2.914095102,7.126136792,0.203936209,0.0915,3.18,5.323909091,0.517142857,0.547363636,0.5865625,0.625,0.65,18.7,75,996,3.2,1.7,21.8,68.8,995.4,1.8,0.9,0.004371521,2.19E-04,7.209081753,11.73088408,12.46662203,0.197560246,1.685900013,4865242.799,4469444.31,0.672493288,0.775637885,6.419182478,44.93427734,0,0,5.553785205,166.6135562,0.007691583,0.230747477,2,0,0,0,0,1.020356978
12-532,8/7/2019,Kitsumkalum Lake,54.766909,-128.785448,British Columbia,Pacific Maritime,18.376343,large,0.004809,low,145,-8,26748.1,Southern Coastal Mountains,1860.461631,0.02,12.80640175,0,1799.635256,0,2.304338715,45.69563437,1.08E-05,0.006883454,0,0.967305762,0,0.001238584,0.024561449,139,0.313574,0,0,1259.85683,0,0,0.677174314,0.688244,0.241118,25.182775,3.038332,101.794835,8.967835,0.025178,0.029155,0.029155,0.037531,0.039266,0.039266,43.139804,64.711622,64.711622,0.705251,91.516056,1476.693987,1424.98488,18.191711,4.412872,6.9,18.9,18.4,19.3,18.191711,5.7,stratified,0.675,3.2675,NA,NA,NA,7.94,7.12,27.66,10.59,0.136548865,0.316432865,13.37355949,2.877218265,7.064964009,0.240781366,1.3715,18.69,6.227909091,0.587142857,0.645363636,0.7165625,0.65,0.6,23.4,73.2,995.1,0,0,30.7,58.7,994.5,1.6,1.3,0.005080025,1.72E-04,9.072591057,15.99291818,13.11992166,0.067220598,1.805058749,6258803.077,4447717.586,0.578194261,0.672969124,2.85433088,19.98031616,0.380181885,2.661273194,4.980998544,149.4299563,0.088709106,2.661273194,148,3.60E-04,0.006697119,0.001765349,0.032843634,1.654162
12-533,8/10/2019,NA,55.445634,-129.353516,British Columbia,Pacific Maritime,0.070332,small,0.013807,low,765,-8,2245.4,Northern Coastal Mountains,4.927192828,0,0,0,4.464139623,0,0.062499515,0.40055369,0,0,0,0.906020888,0,0.012684609,0.081294502,6.3,0.175294,0,0,4.927192828,0,0,1,1.710381,6.734043,25.182775,3.038332,101.794835,8.967835,0.017048,0.072321,0.072321,0.020205,0.107168,0.107168,22.581338,151.619242,151.619242,1.181555,4.475793,1480.80368,1447.778015,19.48924,10.103436,15.3,19.48924,19.5,19.5,19.5,8.1,stratified,4.6775,1.65,NA,NA,NA,7.55,7.12,12.22,15.11,0.136548865,0.129670115,13.37355949,0.5,6.436802147,14.33922775,0.4515,0.59,3.208909091,0.077142857,0.241363636,1.1365625,4.35,4.35,15.8,87.5,928,2,1.1,16.8,100,928,0.5,0.3,0.005558375,0.003395802,3.250832292,14.94907114,10.90484077,0.023974771,1.368974613,5002424.674,4290696.588,0.955184561,0.941104453,3.083955147,21.58768603,0,0,7.097091781,212.9127534,0,0,0,0,0,0,0,1.034651112
12-534,8/9/2019,NA,55.446225,-129.334999,British Columbia,Pacific Maritime,0.213747,small,0.007192,low,780,-8,3655.8,Northern Coastal Mountains,3.551312682,0,0,0,3.232452638,0,0.023415109,0.295444935,0,0,0,0.91021347,0,0.006593367,0.083193163,19,0.174194,0,0,3.551312691,0,0,1,1.24686,1.547112,25.182775,3.038332,101.794835,8.967835,0.015139,0.012972,0.012972,0.015878,0.017269,0.017269,17.765661,28.145742,28.145742,1.220067,15.670495,1480.639719,1425.367711,19.437138,4.767048,8.1,19.437138,19.4,19.4,19.4,5.2,stratified,3.835,1.2825,NA,NA,NA,7.55,7.12,20.01,59.89,0.025,0.025,1.249375312,0.5,0.5,9.856524259,0.1915,0.74,3.392909091,0.057142857,0.206363636,0.5265625,4.35,4.75,18.5,66.7,926.9,2.3,1,17.2,70,926.6,4.6,2.4,0.010345485,0.001051777,3.500800838,15.55047724,11.45062404,0.017519653,1.316861192,5724450.908,4430160.035,0.934488492,0.939290626,2.634315418,18.44020793,0,0,6.551269743,196.5380923,0,0,0,0,0,0,0,0.704212489
12-535,8/8/2019,NA,55.4549,-129.36962,British Columbia,Pacific Maritime,0.391036,small,0.010091,low,653,-8,4069.1,Northern Coastal Mountains,26.81552921,0,0.016407896,0,24.87330634,0,0.245425809,1.680389166,0,6.12E-04,0,0.927570966,0,0.009152376,0.062664777,40,0.281753,0,0,26.81552926,0,0,1,1.097689,1.406011,25.182775,3.038332,101.794835,8.967835,0.019227,0.015961,0.015961,0.024989,0.021524,0.021524,27.758066,36.004054,36.004054,1.413428,11.7606445,1481.689491,1421.834759,19.773551,3.943731,6.1,19.773551,20.1,20.1,19.9,4.4,stratified,3.1375,1.7175,NA,NA,NA,7.81,6.3,36.89,59.55,0.025,0.129670115,0.677690431,1.760486067,3.644971651,15.49068211,0.4115,1.99,4.170909091,0.107142857,0.388363636,0.9965625,4.7,4.7,19.7,74.5,939.4,2.1,1.4,19.7,74.5,939.4,2.1,1.4,0.006133115,6.03E-04,3.328831365,15.99390491,12.38224873,0.00732315,1.355100859,5927162.106,4436826.885,0.864508316,0.956096158,2.413541085,16.8947876,0,0,5.631479094,168.9443728,0,0,0,0,0,0,0,0.673793156
12-536,8/11/2019,Pine Lake,54.614901,-128.7178,British Columbia,Pacific Maritime,0.268679,small,0.014142,low,215,-8,3833.1,Southern Coastal Mountains,5.455048271,0,0.141829466,0,4.872597811,0,0,0.440620994,0,0.025999672,0,0.893227258,0,0,0.08077307,15,0.120249,0,0,5.455048253,0,0,1,1.175757,2.079939,25.182775,3.038332,101.794835,8.967835,0.014369,0.01928,0.01928,0.012444,0.025989,0.025989,13.105545,42.488688,42.488688,1.42239,11.963023,1489.403276,1424.88329,22.356856,4.66916,10.5,22.356856,22.4,22.4,22.3,5,stratified,5.1475,0.7425,NA,NA,NA,6.99,5.99,70.14,26.48,0.085922865,0.154329865,1.225019461,0.5,7.064964009,7.004647118,0.5115,1.06,2.073909091,0.107142857,0.223363636,0.4265625,5.85,5.4,22.5,59.9,990.5,2.1,0.9,24.1,66.7,990.6,1.7,1.3,0.009532757,0.00195579,4.219515237,18.3687625,14.51262648,0.023381253,1.471905936,5476792.25,4496735.913,0.800035116,0.772452126,0.560640589,3.924484126,0.962911842,6.740382894,3.735868763,112.0760629,0.22467943,6.740382894,0,0,0,0,0,1.1805064
12-537,8/13/2019,Taltzen Lake,54.9301,-127.513355,British Columbia,Pacific Maritime,0.106907,small,0.007651,low,668,-8,1380.1,Southern Coastal Mountains,5.020225002,0,0.003354991,0,4.869739967,0,0.035880044,0.11125,0,6.68E-04,0,0.970024245,0,0.007147099,0.022160361,4.3,0.705368,0,0,0,0,0,0,5.689969,4.55859,25.182775,3.038332,101.794835,8.967835,0.024342,0.024907,0.024907,0.035897,0.0365,0.0365,40.834587,44.155572,44.155572,0.887311,2.585516,1478.23543,1469.363516,18.673156,15.97699,17.3,19.1,18.9,19.4,18.7,14.2,stratified,21.155,3.435,NA,NA,NA,7.57,7.12,21.23,15.11,0.184848365,0.129670115,8.706941357,3.12090549,6.436802147,168.3516112,1.5515,2.22,5.157909091,0.247142857,1.584363636,1.5665625,1,1.05,26.9,61.1,944.9,0,0,26.8,63.2,944.5,0,0,0.004290224,0.002660643,2.125661696,14.40583999,12.47077673,0.116275954,0.99043715,4543796.153,4873419.327,0.833281488,0.96633597,3.432015156,24.02410609,0.071744501,0.502211507,5.565734499,166.972035,0.035885213,1.076556396,4,0,0,0,0,3.456561645
12-549,6/29/2019,Laxton Lake,49.008293,-122.35186,British Columbia,Pacific Maritime,0.217074,small,0.89426,high,48,-8,1715.5,Georgia Depression,3.421604251,1.583683898,0,0.1075,0.106852966,0.468018013,0.957529969,0.198019405,0.462848355,0,0.031418011,0.031228908,0.13678321,0.279848252,0.057873264,6.5,0.92687,0,0,3.421604236,0,0,1,3.401715,18.216806,17.319821,1.814671,102.045795,9.065213,0.036834,0.039609,0.039523,0.063743,0.055809,0.0552445,67.74904,84.719808,83.920277,0.978071,5.358637,1486.240727,1461.094727,21.281185,13.626252,19,21.4,21.3,21.5,21.3,13.626252,stratified,6.9075,10.07,NA,NA,NA,7.55,7.12,15.67,42.81,0.234085365,0.425878865,14.93844065,1.094428697,1.182934381,15.38803963,3.7015,11.29,14.48790909,1.997142857,3.798363636,3.4865625,3.45,3.45,27.7,NA,1017.1,1.3,0.8,26.2,NA,1016.7,11.4,7.1,0.007511596,0.002695062,4.418003367,14.93666847,15.67214355,0.302377013,0.549690776,4837749.29,5886365.613,1.316274339,1.439299207,3.074378895,21.52065226,0,0,2.650314039,79.50942116,0.306346707,9.190401204,313,0,0,0,0,1.980780978
12-634,6/30/2019,Elk Lake,48.526599,-123.397351,British Columbia,Pacific Maritime,2.246099,medium,0.508049,high,65,-8,10594.6,Georgia Depression,9.236035679,0,0.014215711,0,3.358001261,0.224642655,3.471796469,2.167379583,0,0.001539157,0,0.363576038,0.024322411,0.375896823,0.234665571,19.4,0.208269,0,0,0,0,0,0,1.065624,1.282682,0.595966,0.072279,108.198338,9.489869,0.09087,0.096399,0.096399,0.175155,0.134521,0.134521,186.21622,204.963973,204.963973,1.370895,14.249756,1488.182292,1435.29463,21.9055,7.006015,13.5,21.9055,22,22,21.5,7.3,stratified,5.7225,14.09,NA,NA,NA,8.73,7.98,15.16,414.17,0.281960865,0.503540865,18.59900165,0.5,242.2676427,8.310802555,14.2615,7.66,20.29790909,1.707142857,4.375363636,9.0865625,3.7,4.325,20.3,NA,1014.5,4.3,1.9,21.5,NA,1013,2.9,2.3,0.009464156,0.001480322,6.415518675,14.4496428,14.38530225,0.152387568,0.186301673,6181867.094,7017024.558,2.670280667,3.543878696,3.713290551,25.99303385,0,0,3.758584887,112.7575466,0.123443197,3.703295898,1513,0,0,0,0,2.595684667
12-635,7/1/2019,Prospect Lake,48.513468,-123.441651,British Columbia,Pacific Maritime,0.684667,medium,0.229728,moderate,48,-8,4980,Georgia Depression,10.23515154,0,0.0275,0,7.278918787,0,2.161232752,0.7675,0,0.002686819,0,0.711168639,0,0.211157866,0.074986677,15,0.329379,0,0,0,0,0,0,1.132503,2.417563,1.79767,0.215579,106.636421,9.345437,0.057299,0.056998,0.056998,0.106611,0.080677,0.080677,113.566094,121.523186,121.523186,1.236333,11.467108,1487.81604,1436.885824,21.793637,7.402826,14.5,22.1,22,22.1,21.6,8.1,stratified,4.5,7.5975,NA,NA,NA,8.14,7.12,8.49,15.11,0.304848865,0.129670115,35.90681567,1.002583071,6.436802147,10.75991887,8.6115,5.77,11.70790909,0.337142857,2.634363636,5.5965625,5.7,5.85,20.9,NA,1013,3.3,2.3,25.6,NA,1011,4.3,3,0.009751785,0.001747143,5.671471594,15.00841875,14.44086367,0.150752765,0.186290038,6515006.92,7006456.361,2.269206145,3.499529421,3.214061664,22.49843165,0,0,3.719002465,111.570074,0.123443197,3.703295898,775,0,0,0,0,1.724805733
12-636,7/2/2019,Thetis Lake,48.467719,-123.4691,British Columbia,Pacific Maritime,0.168443,small,0.192991,moderate,54,-8,2818.2,Georgia Depression,2.538913631,0,0.00227754,0,1.829390978,0,0.436620113,0.270625,0,8.97E-04,0,0.720540847,0,0.171971235,0.106590865,9.9,0.189673,0,0,0,0,0,0,1.473562,5.404798,24.03684,2.981224,94.871724,8.324807,0.058637,0.057103,0.057103,0.109217,0.078689,0.078689,116.538439,122.973354,122.973354,0.721118,8.179909,1487.570057,1431.438987,21.710542,6.147545,15,21.7,21.7,21.7,21.7,6.4,stratified,4.8575,9.7125,NA,NA,NA,7.79,7.12,6.96,15.11,0.144833865,0.129670115,20.80946336,1.337691534,6.436802147,6.557516562,7.9615,3.83,12.01790909,0.357142857,3.209363636,5.1765625,3.8,4.885,15,NA,1013.6,2.6,1.1,19.8,NA,1012.7,0.3,0,0.01276486,0.002433323,4.931744221,15.41105023,14.62401814,0.15431678,0.195037458,6610361,7046605.651,2.277619359,3.036104812,2.626054782,18.38238347,0,0,3.531969193,105.9590758,0.161019151,4.830574544,376,0,0,0,0,2.077020267
12-637,7/4/2019,Lake Weston,48.784186,-123.425023,British Columbia,Pacific Maritime,0.182647,small,0.142033,moderate,67,-8,2145.1,Georgia Depression,3.200925147,0,0.008277402,0,2.590987818,0,0.425475821,0.176184105,0,0.002585941,0,0.809449674,0,0.132922765,0.05504162,12.2,0.498787,0,0,2.012550383,0,0,0.628740223,2.998485,4.590394,0.723228,0.091992,97.716229,8.529379,0.051592,0.050954,0.050954,0.09481,0.068583,0.068583,100.951248,111.110932,111.110932,0.946053,9.038475,1487.873822,1426.225653,21.81685,4.967268,12.2,21.9,21.9,22,21.7,5.3,stratified,7.0375,7.3925,NA,NA,NA,7.31,7.12,8.04,15.11,0.209869865,0.129670115,26.10321704,6.699426936,6.436802147,20.43108611,8.0415,3.13,11.27790909,0.537142857,1.708363636,5.2865625,5.05,4.3,16.7,NA,1009.9,3.3,2,17.3,NA,1010.1,2.9,2.3,0.011920317,0.002323581,3.748544329,17.23342921,17.09845761,0.154603224,0.29025387,6579450.912,7211258.061,1.500165108,1.841115001,1.205317906,8.437225342,0.373330507,2.613313548,1.522999691,45.68999074,0.573598557,17.2079567,88,0,0,0,0,3.130749911
12-638,7/5/2019,Cusheon Lake,48.815816,-123.468563,British Columbia,Pacific Maritime,0.282082,small,0.181016,moderate,98,-8,3995.6,Georgia Depression,7.881718036,0,0.112812726,0,6.129377398,0.045,1.293277912,0.30125,0,0.014313215,0,0.77767022,0.005709415,0.164085788,0.038221362,10,0.222037,0,0,7.881718001,0,0,1,1.626418,6.413509,1.541751,0.176743,91.543409,7.927346,0.057684,0.060394,0.060394,0.107936,0.088512,0.088512,114.310261,127.310653,127.310653,0.831371,7.8979,1488.647991,1443.668481,22.080475,9.051869,16.6,22.1,22.1,22.1,21.9,9.2,stratified,4.595,7.265,NA,NA,NA,6.88,7.12,10.83,15.11,0.146764365,0.129670115,13.55164958,11.18988034,6.436802147,11.82254468,8.8215,9.03,10.88790909,0.497142857,2.875363636,6.3865625,4.55,5.15,16.8,NA,1007.6,1.9,1.2,16.9,NA,1008.1,3,1.7,0.009724516,0.002425521,4.836420109,17.64428736,17.17177056,0.04396119,0.288757811,6831565.103,7154508.01,1.438984429,1.817998646,0.866594587,6.066162109,0.373330507,2.613313548,1.438180555,43.14541664,0.573598557,17.2079567,430,0,0,0,0,1.613917911
12-639,7/6/2019,St Mary Lake,48.890443,-123.542531,British Columbia,Pacific Maritime,1.786142,medium,0.2796,moderate,42,-8,7894.4,Georgia Depression,7.51625227,0,0.071445171,0,4.130220899,0.030451801,1.571837688,1.71229671,0,0.009505425,0,0.549505359,0.004051461,0.209125191,0.227812565,16.7,0.360154,0,0,7.516252261,0,0,1,0.960423,1.209641,0.492373,0.055869,105.373502,9.265504,0.090962,0.092391,0.092391,0.174585,0.13802,0.13802,186.45276,194.269458,194.269458,0.913806,13.760512,1487.484431,1446.981403,21.667508,9.841522,16.6,21.7,21.7,21.7,21.6,10,stratified,3.3725,8.3375,NA,NA,NA,8.26,7.12,8.04,19.46,0.162795365,0.138176865,20.24817973,2.477060306,8.509012634,3.75935356,23.3515,15.57,10.28790909,0.747142857,3.317363636,20.0065625,7,7.2,18.1,NA,1015,1.7,1.1,17.4,NA,1015,3.5,2.5,0.006597919,0.00124367,8.064632739,17.69389296,17.29885216,0.027390721,0.273200359,6552457.914,7120076.357,1.515558831,1.777781358,0.682266962,4.775868734,0.373330507,2.613313548,1.327476429,39.82429288,0.573598557,17.2079567,416,0,0,0,0,1.614036045
12-640,7/7/2019,Buck Lake,48.772668,-123.300605,British Columbia,Pacific Maritime,0.098405,small,0.563824,high,69,-8,1385.2,Georgia Depression,0.733568226,0,9.14E-04,0,0.282941812,0,0.365879832,0.083832654,0,0.001245866,0,0.385706198,0,0.498767285,0.114280651,9.3,0.644423,0,0,0.733568217,0,0,1,1.549051,2.62685,14.285734,1.684208,103.278464,9.120488,0.090923,0.092758,0.092758,0.172814,0.132212,0.132212,186.467453,196.565809,196.565809,1.06498,7.274865,1486.005303,1438.87865,21.166495,7.883184,15.9,21.2,21.2,21.2,21.1,7.1,stratified,6.385,13.675,NA,NA,NA,8.21,7.12,8.76,85.85,0.215978365,0.489324865,24.6550645,15.88139882,60.18273757,10.02917507,14.4615,8.42,18.61790909,1.107142857,4.913363636,10.7965625,5.25,5.575,14.6,NA,1009.6,2.7,1.3,15,NA,1009.9,2.1,1.3,0.01180187,0.00239427,4.782681951,17.71346199,17.46023182,0.027899703,0.268764826,6404070.726,7073277.152,1.581759877,1.759006744,0.645206996,4.516448975,0.373330507,2.613313548,1.182379184,35.47137553,0.573598557,17.2079567,146,0,0,0,0,1.524333467
12-641,7/8/2019,Magic Lake,48.763747,-123.288779,British Columbia,Pacific Maritime,0.131426,small,0.618379,high,70,-8,2667.1,Georgia Depression,0.450596672,0,0,0,0.128050461,0,0.207492878,0.115053333,0,0,0,0.284179775,0,0.460484711,0.255335514,4.5,0.232169,0,0,0.450596667,0,0,1,17.335765,12.912446,93.117883,8.384555,97.130116,8.713014,0.088324,0.088162,0.039523,0.164923,0.164021,0.0552445,181.108068,180.809929,83.920277,1.020944,2.971515,1483.457957,1482.93211,20.32086,20.138669,20.2,20.4,20.4,20.4,20.32086,20.138669,mixed,9.465,15.0725,NA,NA,NA,8.11,7.12,36.54,15.11,0.323013365,0.129670115,8.839993569,7.503687246,6.436802147,20.19425392,14.8515,3.09,16.88790909,1.007142857,5.633363636,11.2065625,1.65,1.75,15.3,NA,1008.6,1.9,0.7,17.5,NA,1008.4,2.8,1.7,3.03E-04,2.00E-04,1.631637197,17.24174398,17.5614961,0.039721527,0.267316864,5920569.134,7021775.061,1.530711372,1.740921094,0.873241025,6.112687174,0.261912609,1.833388265,1.062031759,31.86095276,0.573598557,17.2079567,105,0,0,0,0,19.00855902
12-642,7/11/2019,Langford Lake,48.448187,-123.529102,British Columbia,Pacific Maritime,0.613095,medium,0.65258,high,66,-8,4710.5,Georgia Depression,2.561130691,0,0.103150599,0.046248589,0.642218205,0,1.205372645,0.564140653,0,0.040275414,0.018057879,0.250755733,0,0.470640819,0.220270154,17,0.320428,0,0,0.821091646,0,0,0.320597323,1.131214,4.204901,47.967974,5.210749,107.082803,9.525241,0.122825,0.122275,0.122275,0.234542,0.189926,0.189926,253.891469,255.343965,255.343965,0.953345,14.440094,1485.573246,1453.840942,21.00979,11.58737,15.6,21,21,21,21,11.8,stratified,3.485,20.2325,NA,NA,NA,8.36,7.12,8.85,29.99,0.158888865,0.332282365,17.95354407,3.004560982,14.82131722,5.156095343,21.6415,16.4,29.47790909,0.527142857,5.841363636,12.6765625,4.7,4.7,17.3,NA,1013.8,2.5,1.5,17.6,NA,1013.9,3.4,2.2,0.006504661,0.001024037,6.419931863,14.77962501,14.70405829,0.180139307,0.359656093,4915178.442,6563244.53,2.296395811,3.360247157,3.281391253,22.96973877,0,0,3.423245722,102.6973717,0.146066895,4.382006836,924,0,0,0,0,1.877099289
12-643,7/12/2019,Glen Lake,48.437398,-123.522473,British Columbia,Pacific Maritime,0.16403,small,0.433777,moderate,66,-8,2013.4,Georgia Depression,7.074273623,0,0.108870205,0,3.850680024,0,2.937223394,0.1775,0,0.015389595,0,0.544321612,0,0.415197878,0.025090915,14,0.508497,0,0,5.110882035,0,0,0.722460325,2.025704,5.013107,37.095302,4.383231,103.820853,9.142602,0.094737,0.100718,0.100718,0.181175,0.143648,0.143648,194.549289,213.129336,213.129336,0.992248,12.124072,1486.704289,1439.175593,21.400814,7.931563,11.9,21.5,21.5,21.5,21.3,8.1,stratified,4.9475,15.905,NA,NA,NA,7.75,7.12,9.03,17.9,0.169440365,0.498328865,18.76416002,9.181501742,21.06539864,7.886192932,14.7015,13.26,21.05790909,0.467142857,5.634363636,9.1565625,3.85,4.5,18.3,NA,1011.33,3.1,2.1,21.1,NA,1010.4,3.5,2.5,0.01309809,0.001361912,3.710447684,14.94921319,14.54844182,0.183653538,0.363739471,4797674.915,6473837.791,2.178983226,3.397572796,3.112122781,21.78485947,0,0,3.488536801,104.656104,0.102522244,3.075667318,4208,0,0,0,0,3.2337228
12-644,7/13/2019,Kemp Lake,48.379522,-123.780515,British Columbia,Pacific Maritime,0.248378,small,0.274662,moderate,32,-8,2490.6,Georgia Depression,5.229726539,0,0.02625,0,3.59819712,0.034375,1.343687986,0.227216433,0,0.005019383,0,0.688027776,0.006573001,0.256932743,0.043447096,12,0.503171,0,0,0,0,0,0,1.921425,2.638748,0.869056,0.105972,102.623773,9.080955,0.04126,0.041466,0.041466,0.072549,0.057851,0.057851,78.098501,88.765416,88.765416,0.984259,8.990558,1486.284648,1434.124568,21.279829,6.768986,14.8,21.3,21.3,21.3,21.3,7.1,stratified,5.5425,5.5875,NA,NA,NA,7.47,7.12,11.15,20.54,0.135357865,0.160931865,12.13971883,3.608826927,7.033000608,13.36821904,6.8115,2.6,5.314909091,0.397142857,2.432363636,5.6065625,3.55,3.55,17.6,NA,1013.5,5.7,4.3,17.6,NA,1013.5,5.7,4.3,0.009414499,0.001998415,5.137082988,15.10977489,13.8215633,0.201309755,0.409508749,4996763.762,6300921.397,2.022683119,2.975540617,2.981420353,20.86994247,0,0,4.169666629,125.0899989,0,0,224,0,0,0,0,2.118032222
